Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2011-01-02,Sydney,20.7,28.0,0.0,10.6,8.6,S,52.0,SE,SSE,9.0,26.0,72.0,62.0,1011.9,1010.8,4.45,4.51,24.7,26.6,No,Yes
2011-01-03,Sydney,18.9,21.3,5.6,7.2,0.1,SSW,50.0,S,SSE,17.0,20.0,81.0,84.0,1014.5,1013.9,4.45,4.51,19.9,19.2,Yes,Yes
2011-01-04,Sydney,17.3,22.6,3.0,5.0,1.9,SSE,35.0,SSW,SE,20.0,19.0,74.0,60.0,1014.1,1011.6,4.45,4.51,20.1,21.8,Yes,No
2010-12-16,Sydney,21.7,26.4,0.0,7.6,3.9,SSE,52.0,ENE,NNW,4.0,6.0,72.0,91.0,1003.8,1006.0,5.0,8.0,24.7,20.6,No,Yes
2010-12-15,Sydney,20.0,25.6,0.0,6.0,10.7,NNE,43.0,E,E,11.0,24.0,71.0,69.0,1010.8,1006.7,4.0,4.0,24.0,24.7,No,No
2010-12-14,Sydney,20.0,26.0,0.0,8.2,11.6,SSE,35.0,SE,ESE,17.0,19.0,69.0,51.54,1016.1,1015.26,6.0,4.51,23.4,21.68,No,No
2010-12-13,Sydney,18.5,26.3,0.0,10.2,12.8,SSW,44.0,SSW,ESE,15.0,24.0,62.0,51.0,1013.5,1012.7,2.0,1.0,22.6,25.5,No,No
2010-11-23,Sydney,18.6,25.2,0.0,8.0,11.1,ENE,46.0,NNE,NE,22.0,24.0,63.0,51.54,1027.2,1015.26,4.45,4.51,22.5,21.68,No,No
2010-11-24,Sydney,17.5,24.7,0.0,11.0,12.6,NE,56.0,NNE,NE,17.0,26.0,60.0,58.0,1025.3,1022.0,2.0,1.0,22.8,24.1,No,No
2010-11-25,Sydney,18.5,26.0,0.0,8.8,12.1,NE,44.0,E,NE,17.0,20.0,67.0,53.0,1020.5,1017.7,1.0,1.0,22.5,25.2,No,No
2010-11-26,Sydney,18.9,24.1,0.0,11.6,9.0,NE,37.0,E,E,13.0,19.0,62.0,72.0,1017.3,1015.3,5.0,7.0,23.9,22.4,No,No
2010-11-27,Sydney,18.2,25.8,0.0,6.0,10.8,NNE,63.0,E,NE,6.0,28.0,77.0,56.0,1015.6,1012.0,4.45,4.51,22.3,25.5,No,No
2010-11-28,Sydney,19.0,23.5,0.0,10.8,0.0,NNE,44.0,NE,NE,9.0,13.0,73.0,64.0,1010.9,1010.2,4.45,4.51,21.7,23.0,No,Yes
2010-11-29,Sydney,16.8,21.5,5.8,3.4,0.0,SSW,56.0,SSW,S,30.0,28.0,85.0,77.0,1013.6,1012.9,4.45,4.51,18.0,20.8,Yes,Yes
2010-11-30,Sydney,16.4,21.6,5.6,1.8,0.9,SSW,44.0,S,SSE,11.0,17.0,94.0,91.0,1016.4,1014.5,8.0,8.0,17.3,20.2,Yes,Yes
2010-12-01,Sydney,17.2,20.1,27.6,3.4,0.0,E,43.0,ENE,E,30.0,19.0,94.0,89.0,1016.4,1015.3,8.0,8.0,18.9,19.9,Yes,Yes
2010-11-21,Sydney,15.0,23.1,0.0,5.6,12.8,ENE,39.0,NE,E,17.0,26.0,68.88,55.0,1017.65,1022.9,4.45,4.51,16.99,22.6,No,No
2010-12-02,Sydney,18.5,24.3,21.0,1.8,5.4,ENE,44.0,ENE,ENE,17.0,22.0,91.0,78.0,1018.0,1015.9,8.0,7.0,20.1,22.7,Yes,No
2010-12-04,Sydney,19.6,22.7,0.0,7.4,1.6,NE,31.0,NNW,E,6.0,19.0,84.0,80.0,1013.0,1010.2,4.45,4.51,20.9,22.0,No,Yes
2010-12-05,Sydney,19.5,25.1,1.4,4.4,8.0,E,30.0,WNW,E,6.0,17.0,68.88,51.54,1017.65,1015.26,4.45,4.51,16.99,21.68,Yes,No
2010-12-06,Sydney,20.4,25.7,1.0,5.8,11.4,ESE,28.0,ESE,ESE,7.0,19.0,74.0,67.0,1014.2,1013.3,5.0,5.0,23.6,25.5,No,No
2010-12-07,Sydney,21.0,26.0,0.0,8.0,13.2,ENE,43.0,E,ENE,19.0,24.0,73.0,63.0,1016.5,1015.4,6.0,3.0,23.5,25.4,No,No
2010-12-08,Sydney,20.8,26.3,0.0,7.6,12.2,NE,63.0,NE,NE,15.0,28.0,67.0,68.0,1016.7,1012.5,3.0,5.0,24.8,25.7,No,No
2010-12-09,Sydney,22.0,30.7,0.0,10.4,2.6,N,31.0,NE,SSE,13.0,9.0,80.0,62.0,1010.8,1008.2,7.0,8.0,23.4,28.3,No,No
2010-12-10,Sydney,22.8,29.6,0.0,4.8,4.3,S,46.0,WSW,E,17.0,28.0,74.0,72.0,1009.4,1006.0,8.0,7.0,23.6,24.0,No,No
2010-12-11,Sydney,17.2,26.9,0.0,6.8,13.4,NE,39.0,W,ENE,13.0,22.0,46.0,56.0,1007.9,1003.1,4.45,4.51,22.2,23.4,No,No
2010-12-12,Sydney,17.8,30.8,0.0,9.2,13.3,SSW,46.0,W,ENE,6.0,28.0,47.0,40.0,1004.0,1003.7,4.45,4.51,24.8,26.1,No,No
2010-12-03,Sydney,19.8,24.4,0.2,5.2,8.7,ENE,43.0,NNE,E,17.0,24.0,70.0,74.0,1017.3,1014.7,2.0,6.0,23.7,23.2,No,No
2011-05-09,Sydney,10.5,17.7,0.0,3.8,6.9,W,40.04,SSW,SSW,22.0,31.0,63.0,63.0,1014.5,1013.7,4.45,4.51,14.5,16.9,No,Yes
2011-05-10,Sydney,10.1,18.0,4.4,3.4,9.1,SSW,44.0,W,S,26.0,22.0,62.0,45.0,1015.6,1013.1,4.45,4.51,11.8,17.6,Yes,No
2011-05-11,Sydney,8.2,16.4,0.2,3.8,3.9,W,56.0,WNW,W,9.0,28.0,64.0,37.0,1009.2,1006.4,4.45,4.51,11.3,14.8,No,No
2011-08-31,Sydney,11.4,19.7,0.0,2.4,9.7,ESE,24.0,WNW,E,15.0,17.0,78.0,60.0,1023.7,1021.3,4.45,4.51,15.2,18.4,No,No
2011-08-30,Sydney,13.6,18.7,0.0,3.6,8.4,SSE,31.0,S,ESE,15.0,17.0,68.0,62.0,1022.8,1021.1,4.45,4.51,16.8,16.6,No,No
2011-08-29,Sydney,11.2,24.0,0.0,3.6,10.4,WSW,31.0,NW,S,4.0,6.0,57.0,28.0,1017.2,1015.1,4.45,4.51,16.3,23.3,No,No
2011-08-28,Sydney,11.3,21.6,0.0,0.8,8.2,SSW,35.0,W,ENE,20.0,17.0,76.0,63.0,1021.3,1017.0,4.45,4.51,13.6,18.7,No,No
2011-08-27,Sydney,12.4,19.0,0.0,3.4,4.0,SSE,28.0,W,E,11.0,6.0,96.0,75.0,1021.8,1017.7,4.45,4.51,13.3,18.1,No,No
2011-08-26,Sydney,10.8,20.4,0.0,4.0,10.4,SSE,30.0,SSE,E,19.0,15.0,75.0,60.0,1025.4,1022.9,4.45,4.51,17.2,19.1,No,No
2011-08-25,Sydney,10.4,19.9,0.2,4.0,10.6,E,30.0,W,NE,9.0,17.0,79.0,64.0,1025.4,1020.6,4.45,4.51,13.0,19.0,No,No
2011-08-24,Sydney,10.4,18.9,1.0,1.4,10.3,ENE,28.0,WNW,ENE,17.0,17.0,82.0,51.0,1030.4,1026.6,4.45,4.51,13.7,18.4,No,No
2011-08-23,Sydney,12.2,17.5,0.0,2.8,3.0,W,40.04,W,ENE,17.0,11.0,86.0,69.0,1036.1,1031.8,4.45,4.51,13.6,16.6,No,No
2011-08-22,Sydney,12.7,18.2,0.0,4.2,6.9,ESE,44.0,SE,SE,20.0,19.0,56.0,49.0,1038.0,1036.7,4.45,4.51,15.7,17.5,No,No
2011-08-21,Sydney,12.3,18.5,2.2,6.0,5.8,ESE,46.0,SE,SSE,26.0,28.0,56.0,56.0,1034.8,1034.6,4.45,4.51,16.2,17.6,Yes,No
2011-08-20,Sydney,8.9,19.5,20.2,3.8,9.7,SSE,56.0,SSE,SE,24.0,26.0,57.0,47.0,1028.8,1028.6,4.45,4.51,16.3,18.7,Yes,Yes
2011-08-19,Sydney,8.6,17.4,0.8,4.2,0.7,SE,78.0,W,SSE,28.0,39.0,85.0,74.0,1014.2,1015.8,4.45,4.51,9.1,16.2,No,Yes
2011-08-18,Sydney,10.9,18.9,5.6,2.2,9.7,NNW,50.0,NW,W,28.0,30.0,69.0,27.0,1008.4,1008.7,4.45,4.51,12.9,17.9,Yes,No
2011-08-17,Sydney,10.2,16.9,0.0,2.0,1.1,NNE,52.0,W,N,17.0,17.0,91.0,80.0,1018.4,1014.1,4.45,4.51,12.4,15.2,No,Yes
2011-08-16,Sydney,10.6,17.9,0.0,2.4,8.2,ESE,24.0,W,ENE,13.0,11.0,85.0,62.0,1021.9,1018.7,4.45,4.51,12.8,17.5,No,No
2011-08-15,Sydney,9.4,17.8,0.6,1.6,5.1,W,26.0,WNW,ESE,17.0,15.0,78.0,58.0,1026.4,1022.8,4.45,4.51,11.6,17.2,No,No
2011-08-14,Sydney,10.3,16.5,1.0,2.2,0.8,S,24.0,W,E,7.0,11.0,89.0,71.0,1025.8,1023.9,4.45,4.51,13.7,15.7,No,No
2011-08-13,Sydney,8.3,18.9,2.6,1.2,7.8,W,28.0,W,E,20.0,17.0,78.0,51.0,1024.5,1022.2,4.45,4.51,10.4,17.2,Yes,No
2011-09-01,Sydney,13.4,19.5,0.0,1.0,7.9,ESE,30.0,WNW,ESE,6.0,19.0,84.0,57.0,1024.2,1022.4,4.45,4.51,15.3,19.3,No,No
2011-09-02,Sydney,14.2,17.9,0.0,4.0,4.2,S,37.0,SSW,S,17.0,19.0,64.0,51.0,1029.5,1028.6,4.45,4.51,14.9,16.5,No,No
2011-09-03,Sydney,10.1,19.1,0.0,1.0,9.7,ENE,37.0,W,NE,15.0,26.0,70.0,54.0,1030.9,1027.0,4.45,4.51,13.8,18.6,No,No
2011-09-04,Sydney,10.6,20.0,0.0,3.4,10.5,NNE,39.0,N,NE,13.0,20.0,56.0,57.0,1027.9,1024.0,4.45,4.51,17.2,19.4,No,No
2011-09-24,Sydney,14.3,17.7,0.2,8.2,0.4,SSE,39.0,ESE,ESE,15.0,19.0,65.0,76.0,1021.4,1017.8,4.45,4.51,16.5,16.3,No,Yes
2011-09-23,Sydney,12.7,32.5,0.0,5.6,9.5,SSE,70.0,W,W,15.0,17.0,44.0,14.0,1015.9,1012.8,4.45,4.51,22.8,30.4,No,No
2011-09-22,Sydney,11.2,22.8,0.0,5.2,10.9,NNE,44.0,WNW,ENE,11.0,20.0,53.0,57.0,1024.0,1019.0,4.45,4.51,17.6,20.4,No,No
2011-09-21,Sydney,11.9,22.7,0.0,9.0,11.0,W,41.0,WSW,E,17.0,17.0,36.0,42.0,1020.1,1017.5,4.45,4.51,18.0,19.3,No,No
2011-09-20,Sydney,17.5,28.1,0.0,8.0,10.0,W,78.0,N,WNW,22.0,43.0,31.0,20.0,1004.7,1006.5,4.45,4.51,25.6,23.0,No,No
2011-09-19,Sydney,14.6,26.0,0.0,3.8,9.8,NNE,56.0,ENE,NE,11.0,26.0,59.0,67.0,1020.6,1013.7,4.45,4.51,19.9,20.9,No,No
2011-09-18,Sydney,15.7,30.6,0.0,6.8,10.5,S,59.0,ESE,SSE,6.0,31.0,27.0,59.0,1013.3,1015.9,4.45,4.51,25.4,21.9,No,No
2011-09-17,Sydney,14.3,25.4,0.0,5.8,9.6,SSW,31.0,SSE,E,9.0,19.0,66.0,71.0,1017.3,1013.2,4.45,4.51,20.5,19.9,No,No
2011-09-16,Sydney,11.4,21.4,0.0,4.8,7.6,W,40.04,WNW,ENE,13.0,17.0,49.0,49.0,1018.3,1012.5,4.45,4.51,17.8,20.1,No,No
2011-08-12,Sydney,10.3,17.3,13.0,6.2,2.7,SSW,41.0,SW,SSW,22.0,15.0,74.0,83.0,1018.0,1018.7,4.45,4.51,14.8,14.2,Yes,Yes
2011-09-15,Sydney,15.2,19.3,0.0,6.8,9.1,SSE,37.0,SSE,E,19.0,20.0,75.0,62.0,1022.5,1018.1,4.45,4.51,16.2,18.1,No,No
2011-09-13,Sydney,8.2,22.6,0.0,4.0,10.9,NW,35.0,WNW,E,11.0,19.0,57.0,50.0,1025.6,1019.9,4.45,4.51,13.5,19.1,No,No
2011-09-12,Sydney,9.0,19.8,0.0,6.0,10.8,SW,46.0,W,ESE,19.0,19.0,48.0,43.0,1023.0,1022.6,4.45,4.51,14.0,17.1,No,No
2011-09-11,Sydney,10.2,20.4,0.2,4.4,10.2,SW,50.0,WSW,SW,28.0,19.0,47.0,32.0,1013.0,1011.0,4.45,4.51,14.5,17.9,No,No
2011-09-10,Sydney,7.4,16.9,1.6,2.3,7.8,W,57.0,WSW,WSW,31.0,31.0,39.0,31.0,1010.3,1008.2,4.45,4.51,11.5,15.3,Yes,No
2011-09-09,Sydney,12.2,14.8,4.4,1.6,1.1,WSW,46.0,W,S,15.0,13.0,82.0,67.0,1009.0,1006.1,4.45,4.51,12.2,14.1,Yes,Yes
2011-09-08,Sydney,12.6,18.3,0.0,5.8,0.9,E,24.0,S,E,2.0,17.0,67.0,60.0,1020.9,1017.6,4.45,4.51,15.6,17.1,No,Yes
2011-09-07,Sydney,11.6,20.1,2.4,8.4,10.4,W,43.0,W,ESE,28.0,19.0,36.0,39.0,1019.2,1017.5,4.45,4.51,14.9,17.1,Yes,No
2011-09-06,Sydney,14.7,26.8,0.0,3.2,10.3,W,56.0,N,NNE,20.0,15.0,44.0,28.0,1019.6,1014.3,4.45,4.51,20.5,26.6,No,Yes
2011-09-05,Sydney,14.2,22.5,0.0,5.6,6.1,NNE,37.0,SE,NE,4.0,13.0,56.0,62.0,1026.2,1023.2,4.45,4.51,18.0,20.1,No,No
2011-09-14,Sydney,11.1,26.7,0.0,5.2,10.9,S,59.0,SE,WNW,6.0,24.0,37.0,14.0,1022.3,1017.0,4.45,4.51,19.0,26.0,No,No
2011-09-25,Sydney,13.1,17.3,23.8,6.8,0.0,ESE,61.0,SE,ESE,31.0,20.0,90.0,92.0,1018.6,1020.3,4.45,4.51,14.2,13.2,Yes,Yes
2011-08-11,Sydney,7.3,18.5,0.0,5.47,6.7,W,33.0,W,S,15.0,13.0,58.0,47.0,1008.5,1008.2,4.45,4.51,11.5,16.9,No,Yes
2011-08-09,Sydney,7.8,17.1,0.0,3.8,2.8,WSW,33.0,W,W,19.0,15.0,69.0,37.0,1008.2,1005.6,4.45,4.51,9.7,16.1,No,No
2011-07-15,Sydney,5.6,13.2,0.8,2.0,0.6,S,39.0,W,S,26.0,13.0,64.0,84.0,1034.7,1032.4,4.45,4.51,7.5,12.7,No,Yes
2011-07-14,Sydney,8.2,15.6,0.0,2.8,9.9,SW,44.0,W,S,19.0,22.0,56.0,35.0,1025.7,1027.4,4.45,4.51,11.0,14.6,No,No
2011-07-13,Sydney,9.5,12.3,0.0,3.8,0.0,WSW,48.0,W,W,20.0,22.0,54.0,48.0,1018.2,1016.5,4.45,4.51,10.3,11.9,No,No
2011-07-12,Sydney,6.9,18.9,0.0,3.2,9.4,WSW,48.0,W,WNW,19.0,11.0,56.0,31.0,1022.2,1017.9,4.45,4.51,9.5,18.5,No,No
2011-07-11,Sydney,9.2,17.9,0.0,4.0,10.0,SW,46.0,WSW,W,22.0,13.0,41.0,23.0,1017.6,1018.1,4.45,4.51,11.7,17.3,No,No
2011-07-10,Sydney,6.1,16.4,0.0,3.8,10.0,W,80.0,W,NW,26.0,31.0,44.0,29.0,1014.5,1010.2,4.45,4.51,10.4,15.9,No,No
2011-07-09,Sydney,6.4,17.0,0.0,4.0,10.0,WSW,52.0,WNW,WSW,24.0,22.0,49.0,32.0,1018.8,1015.5,4.45,4.51,9.1,16.4,No,No
2011-07-08,Sydney,5.5,17.0,0.0,4.0,9.9,WSW,50.0,WNW,W,19.0,17.0,59.0,29.0,1022.4,1018.2,4.45,4.51,8.1,16.6,No,No
2011-07-07,Sydney,11.1,17.6,0.0,5.4,10.0,W,70.0,W,WSW,44.0,30.0,45.0,28.0,1007.5,1013.8,4.45,4.51,13.9,16.0,No,No
2011-07-06,Sydney,10.9,17.6,0.0,5.6,9.4,WNW,52.0,NW,NW,20.0,20.0,44.0,30.0,1010.2,1007.4,4.45,4.51,13.0,17.0,No,No
2011-07-05,Sydney,12.2,17.1,0.0,4.8,9.8,W,65.0,WNW,W,28.0,39.0,36.0,27.0,1008.8,1004.8,4.45,4.51,14.0,16.5,No,No
2011-07-04,Sydney,10.1,20.4,0.2,4.4,6.9,NW,50.0,NNW,NW,28.0,26.0,50.0,55.0,1014.1,1010.0,4.45,4.51,17.0,18.6,No,No
2011-07-03,Sydney,8.6,20.7,0.0,3.0,8.1,N,39.0,WNW,N,17.0,20.0,90.0,43.0,1022.1,1017.5,4.45,4.51,10.1,19.8,No,No
2011-07-02,Sydney,11.3,19.3,2.6,1.4,9.6,W,24.0,W,E,11.0,2.0,91.0,57.0,1026.6,1022.6,4.45,4.51,12.3,18.9,Yes,No
2011-07-01,Sydney,10.8,16.6,0.4,2.6,1.9,SSE,33.0,WNW,SSW,19.0,20.0,91.0,67.0,1031.6,1028.1,4.45,4.51,12.3,16.2,No,Yes
2011-06-30,Sydney,12.1,18.1,0.4,1.6,0.7,SSE,30.0,S,SSE,7.0,15.0,76.0,59.0,1037.9,1034.8,4.45,4.51,14.4,16.2,No,No
2011-06-29,Sydney,10.7,18.0,2.8,2.0,2.6,ESE,43.0,SSE,S,17.0,6.0,74.0,87.0,1036.8,1035.7,4.45,4.51,15.0,14.6,Yes,No
2011-06-28,Sydney,9.0,16.6,0.0,2.6,0.7,SSE,43.0,W,S,20.0,13.0,86.0,62.0,1034.2,1032.6,4.45,4.51,10.7,16.3,No,Yes
2011-06-27,Sydney,7.5,20.0,0.0,2.6,9.6,W,33.0,WNW,SSE,28.0,17.0,66.0,51.0,1028.1,1027.2,4.45,4.51,10.4,19.1,No,No
2011-07-16,Sydney,7.5,16.3,9.0,1.4,4.4,ENE,26.0,W,E,13.0,17.0,94.0,62.0,1031.7,1027.7,4.45,4.51,10.4,14.8,Yes,Yes
2011-07-17,Sydney,10.4,16.1,2.2,1.4,0.7,W,17.0,W,ESE,11.0,2.0,95.0,86.0,1025.2,1021.5,4.45,4.51,11.9,14.5,Yes,Yes
2011-07-18,Sydney,9.6,20.3,1.4,1.0,7.0,SW,39.0,W,WNW,22.0,4.0,90.0,49.0,1018.5,1015.0,4.45,4.51,11.2,18.5,Yes,No
2011-07-19,Sydney,7.4,14.7,0.6,3.2,5.1,W,56.0,W,W,22.0,26.0,63.0,72.0,1014.6,1011.6,4.45,4.51,8.7,10.3,No,Yes
2011-08-08,Sydney,9.4,18.3,4.4,2.0,9.1,W,33.0,W,W,17.0,13.0,66.0,43.0,1010.9,1007.8,4.45,4.51,11.1,15.9,Yes,No
2011-08-07,Sydney,13.7,19.5,0.6,5.0,4.3,NW,35.0,NNW,N,9.0,17.0,84.0,77.0,1017.1,1012.6,4.45,4.51,14.2,16.7,No,Yes
2011-08-06,Sydney,12.7,24.0,0.0,5.8,7.7,WSW,37.0,N,NNE,0.0,11.0,57.0,44.0,1021.2,1016.7,4.45,4.51,15.5,21.7,No,No
2011-08-05,Sydney,11.3,25.2,0.0,5.4,10.1,NNW,33.0,W,NNW,6.0,20.0,66.0,30.0,1025.4,1021.8,4.45,4.51,13.9,24.7,No,No
2011-08-04,Sydney,12.0,23.5,0.0,5.47,10.2,W,40.04,WNW,NE,15.0,17.0,73.0,50.0,1026.5,1024.0,4.45,4.51,14.0,23.0,No,No
2011-08-03,Sydney,12.5,25.7,0.0,2.8,5.2,W,26.0,W,ENE,13.0,15.0,72.0,41.0,1023.2,1021.6,4.45,4.51,13.9,23.0,No,No
2011-08-02,Sydney,9.9,22.1,0.0,3.8,9.8,W,24.0,WNW,NE,19.0,4.0,72.0,37.0,1023.1,1020.9,4.45,4.51,12.5,21.7,No,No
2011-08-01,Sydney,9.7,22.7,0.0,2.4,9.6,NNE,26.0,W,E,15.0,15.0,73.0,53.0,1022.7,1019.4,4.45,4.51,12.5,19.3,No,No
2011-07-31,Sydney,7.4,21.4,0.0,3.4,8.7,W,28.0,WNW,S,15.0,2.0,65.0,31.0,1022.3,1019.4,4.45,4.51,10.5,21.1,No,No
2011-08-10,Sydney,7.8,18.5,0.0,0.8,9.8,WSW,39.0,WNW,WNW,9.0,15.0,58.0,39.0,1007.2,1004.5,4.45,4.51,10.7,16.5,No,No
2011-07-30,Sydney,7.1,20.2,0.0,2.8,9.7,NNE,24.0,W,SE,17.0,6.0,78.0,43.0,1024.6,1020.5,4.45,4.51,8.7,18.8,No,No
2011-07-28,Sydney,7.1,20.4,0.0,1.8,10.2,W,28.0,W,N,22.0,15.0,83.0,41.0,1029.3,1025.6,4.45,4.51,9.4,19.6,No,No
2011-07-27,Sydney,8.1,17.3,0.2,3.0,8.7,S,39.0,WNW,S,19.0,20.0,70.0,59.0,1027.1,1026.8,4.45,4.51,10.4,16.3,No,No
2011-07-26,Sydney,7.0,18.4,0.6,0.4,8.3,WSW,35.0,WNW,SW,19.0,15.0,74.0,32.0,1020.0,1018.6,4.45,4.51,10.1,18.0,No,No
2011-07-25,Sydney,8.3,19.1,0.6,1.6,6.0,NW,33.0,WNW,SSE,13.0,4.0,73.0,53.0,1017.9,1014.8,4.45,4.51,10.9,16.7,No,No
2011-07-24,Sydney,6.4,15.4,2.0,2.8,4.7,W,33.0,W,W,22.0,13.0,79.0,46.0,1019.9,1017.8,4.45,4.51,8.3,13.8,Yes,No
2011-07-23,Sydney,8.7,15.6,57.4,5.6,2.7,SSW,41.0,W,SSW,22.0,22.0,89.0,67.0,1020.4,1019.1,4.45,4.51,9.1,14.5,Yes,Yes
2011-07-22,Sydney,11.3,13.9,88.2,5.47,0.0,S,46.0,SE,WSW,19.0,19.0,88.0,95.0,1018.3,1018.0,4.45,4.51,13.1,11.5,Yes,Yes
2011-07-21,Sydney,11.1,13.3,39.2,6.4,0.0,WSW,56.0,SW,SW,22.0,30.0,94.0,92.0,1016.6,1014.3,4.45,4.51,12.0,11.4,Yes,Yes
2011-07-20,Sydney,8.7,18.5,76.8,5.47,1.6,S,70.0,SSW,SSW,24.0,24.0,91.0,83.0,1012.7,1013.5,4.45,4.51,14.3,15.0,Yes,Yes
2011-07-29,Sydney,7.3,20.0,0.0,3.6,10.4,WNW,22.0,WNW,ENE,17.0,11.0,75.0,32.0,1027.0,1023.6,4.45,4.51,9.6,19.0,No,No
2010-10-06,Sydney,17.2,22.4,0.0,3.4,4.9,W,40.04,N,SE,14.04,18.66,83.0,72.0,1017.65,1015.26,7.0,7.0,19.7,21.8,No,No
2011-09-26,Sydney,12.3,19.7,30.0,4.0,7.2,ESE,44.0,SE,ESE,24.0,17.0,52.0,45.0,1024.8,1022.1,4.45,4.51,17.0,19.3,Yes,No
2011-09-28,Sydney,13.4,18.0,0.0,7.2,0.2,NNE,31.0,N,ENE,9.0,11.0,59.0,84.0,1015.7,1010.6,4.45,4.51,17.3,15.8,No,Yes
2011-06-05,Sydney,10.5,17.7,1.4,3.0,9.2,W,39.0,W,W,20.0,9.0,68.0,47.0,1018.0,1012.9,4.45,4.51,11.6,16.5,Yes,No
2011-06-06,Sydney,9.3,17.7,0.0,2.0,7.4,WSW,48.0,NW,SSE,7.0,20.0,57.0,62.0,1016.1,1016.2,4.45,4.51,12.2,15.0,No,No
2011-06-07,Sydney,7.0,15.0,0.0,4.0,7.3,W,39.0,W,W,13.0,24.0,71.0,38.0,1017.7,1013.2,4.45,4.51,8.6,14.0,No,No
2011-06-08,Sydney,8.2,14.1,0.0,1.8,9.9,W,67.0,WNW,W,22.0,30.0,46.0,28.0,1015.0,1012.7,4.45,4.51,9.8,13.1,No,No
2011-06-09,Sydney,7.5,16.4,0.0,3.6,9.9,W,54.0,WNW,W,22.0,28.0,54.0,40.0,1013.4,1011.0,4.45,4.51,9.7,15.2,No,No
2011-06-10,Sydney,8.9,15.7,0.0,4.8,4.6,SW,56.0,W,SW,19.0,31.0,58.0,60.0,1016.0,1017.0,4.45,4.51,11.6,14.2,No,Yes
2011-06-11,Sydney,9.9,15.7,7.8,0.2,6.1,SE,54.0,SSW,SSW,20.0,26.0,86.0,80.0,1024.4,1024.6,4.45,4.51,12.6,13.8,Yes,Yes
2011-06-12,Sydney,11.6,15.7,18.2,4.8,0.3,S,57.0,SSE,SSE,28.0,35.0,89.0,67.0,1025.5,1022.9,4.45,4.51,13.6,15.3,Yes,Yes
2011-06-13,Sydney,12.8,16.7,23.4,2.4,0.0,SSE,50.0,SSW,SE,17.0,20.0,92.0,62.0,1023.9,1021.1,4.45,4.51,13.7,16.3,Yes,Yes
2011-06-14,Sydney,13.7,17.8,10.4,3.4,0.3,SSE,67.0,SE,SSE,22.0,35.0,81.0,78.0,1021.2,1019.9,4.45,4.51,15.7,15.4,Yes,Yes
2011-06-15,Sydney,14.1,18.4,13.8,6.0,0.2,ESE,69.0,SSE,SE,37.0,28.0,85.0,63.0,1023.3,1021.4,4.45,4.51,15.3,17.4,Yes,Yes
2011-06-16,Sydney,14.0,17.1,4.2,3.6,1.3,ESE,54.0,SSE,SSW,31.0,22.0,71.0,68.0,1021.2,1016.8,4.45,4.51,15.9,16.3,Yes,Yes
2011-06-17,Sydney,8.2,18.3,4.2,1.4,9.5,W,70.0,WNW,WSW,9.0,39.0,82.0,40.0,1008.2,1005.5,4.45,4.51,10.0,15.5,Yes,No
2011-06-18,Sydney,9.9,17.7,0.0,3.6,9.8,W,54.0,W,W,17.0,39.0,51.0,39.0,1011.6,1009.8,4.45,4.51,11.3,17.0,No,No
2011-06-19,Sydney,8.3,18.4,0.0,2.8,9.7,W,30.0,W,WNW,19.0,9.0,69.0,39.0,1016.4,1014.0,4.45,4.51,10.5,17.7,No,No
2011-06-20,Sydney,9.3,19.6,0.0,3.4,9.7,NW,35.0,WSW,WNW,11.0,22.0,64.0,38.0,1015.5,1011.9,4.45,4.51,11.9,18.6,No,No
2011-06-21,Sydney,11.8,20.7,0.0,5.0,6.8,W,78.0,N,WSW,20.0,39.0,54.0,37.0,1005.3,1000.6,4.45,4.51,14.2,18.5,No,No
2011-06-22,Sydney,9.6,16.3,0.0,4.6,9.2,WSW,54.0,WNW,WSW,19.0,30.0,47.0,30.0,1010.6,1010.4,4.45,4.51,11.2,15.7,No,No
2011-06-23,Sydney,9.8,20.5,0.0,3.8,9.4,SW,50.0,W,WSW,9.0,9.0,59.0,36.0,1016.8,1017.3,4.45,4.51,12.6,19.5,No,No
2011-06-04,Sydney,11.1,18.7,0.0,2.8,2.5,SSW,26.0,WNW,W,13.0,6.0,73.0,62.0,1015.4,1013.7,4.45,4.51,13.3,18.3,No,Yes
2011-06-03,Sydney,10.6,20.4,0.0,1.2,8.8,W,28.0,WNW,WNW,20.0,6.0,85.0,58.0,1019.7,1014.7,4.45,4.51,12.2,18.5,No,No
2011-06-02,Sydney,13.7,19.8,2.6,3.2,7.6,SE,37.0,S,SE,11.0,19.0,73.0,75.0,1025.3,1022.7,4.45,4.51,17.4,18.2,Yes,No
2011-06-01,Sydney,16.1,21.0,4.6,4.6,0.7,ESE,54.0,SE,ESE,22.0,37.0,65.0,63.0,1025.3,1025.0,4.45,4.51,18.7,18.7,Yes,Yes
2011-05-12,Sydney,7.9,16.7,0.0,2.2,10.2,WSW,43.0,W,WSW,26.0,24.0,51.0,27.0,1010.7,1009.3,4.45,4.51,10.5,16.2,No,No
2011-05-13,Sydney,9.9,21.0,0.0,4.0,9.3,SW,41.0,W,W,13.0,20.0,69.0,40.0,1012.0,1008.1,4.45,4.51,12.8,19.8,No,No
